trackid,name_track,artist_c,year,month,day,spotify_CHA,stream_int,data_lancamento,name_artist_,qtd_music_solo,quartile_stream,total_playlist,categoria,track_id,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts
6390690,X LTIMA,2,2022,3,25,1,349746291,25/03/2022,Daddy Yankee Bad Bunny,2,3,2784,baixo,6390690,55,3,32,0,0
2678616,Too Late,1,2022,12,8,0,49262961,08/12/2022,SZA,19,1,716,baixo,2678616,0,9,2,0,0
3439901,Used feat Don Toliver,2,2022,12,8,0,94005786,08/12/2022,SZA Don Toliver,1,1,1052,baixo,3439901,7,29,3,0,0
5025330,Kill Bill,1,2022,12,8,77,1163093654,08/12/2022,SZA,19,4,8453,alto,5025330,183,162,161,12,187
2068804,Zona De Perigo,1,2022,12,8,4,134294498,08/12/2022,Leo Santana,1,1,622,baixo,2068804,20,1,71,2,0
7122267,Open Arms feat Travis Scott,2,2022,12,8,4,155653938,08/12/2022,SZA Travis Scott,1,2,1450,baixo,7122267,13,87,17,0,46
4989276,Love Language,1,2022,12,9,0,110849052,09/12/2022,SZA,19,1,1151,baixo,4989276,16,63,8,0,0
7103818,Smoking on my Ex Pack,1,2022,12,9,0,57144458,09/12/2022,SZA,19,1,820,baixo,7103818,6,11,3,0,0
5602322,Far,1,2022,12,9,0,51641685,09/12/2022,SZA,19,1,683,baixo,5602322,2,15,1,0,0
6791135,Seek  Destroy,1,2022,12,9,0,98709329,09/12/2022,SZA,19,1,1013,baixo,6791135,5,31,1,0,0
2070479,Gone Girl,1,2022,12,9,0,65362788,09/12/2022,SZA,19,1,897,baixo,2070479,3,17,2,0,0
4311407,Snooze,1,2022,12,9,25,399686758,09/12/2022,SZA,19,3,2939,baixo,4311407,58,156,42,1,236
2628329,Notice Me,1,2022,12,9,0,62019074,09/12/2022,SZA,19,1,833,baixo,2628329,14,22,0,0,0
8110201,Que Vuelvas,2,2022,12,9,26,2762,09/12/2022,Carin Leon Grupo Frontera,1,1,805,baixo,8110201,21,110,21,9,71
8689972,Blind,1,2022,12,9,0,163284000,09/12/2022,SZA,19,2,1518,baixo,8689972,22,51,12,0,0
2578085,Low,1,2022,12,9,0,272377463,09/12/2022,SZA,19,2,1948,baixo,2578085,23,71,14,0,9
5179092,Ghost in the Machine feat Phoebe Bridgers,2,2022,12,9,0,110073250,09/12/2022,SZA Phoebe Bridgers,1,1,1654,baixo,5179092,16,20,4,0,0
4611820,Special,1,2022,12,9,0,88092256,09/12/2022,SZA,19,1,915,baixo,4611820,6,21,3,0,0
7780139,SOS,1,2022,12,9,0,73981293,09/12/2022,SZA,19,1,834,baixo,7780139,6,18,1,0,0
4991676,F2F,1,2022,12,9,0,67540165,09/12/2022,SZA,19,1,995,baixo,4991676,5,9,1,0,0
3923468,Nobody Gets Me,1,2022,12,9,6,284908316,09/12/2022,SZA,19,2,2653,baixo,3923468,59,100,58,13,2
2587921,Conceited,1,2022,12,9,0,56870689,09/12/2022,SZA,19,1,903,baixo,2587921,2,14,2,0,0
5239763,Le,1,2022,12,9,4,267789608,09/12/2022,Marlia Mendo,1,2,1111,baixo,5239763,30,84,88,1,28
5128815,Me Arrepent,3,2022,3,30,2,118381354,30/03/2022,Ak420 Cris Mj Pailita,1,1,289,baixo,5128815,12,2,4,0,0
1828295,Fim de Semana no Rio,1,2022,3,30,2,139193812,30/03/2022,teto,1,1,373,baixo,1828295,27,2,31,0,0
4518298,When Youre Gone,1,2022,3,31,0,255120451,31/03/2022,Shawn Mendes,3,2,2211,baixo,4518298,75,11,44,0,14
3197174,As It Was,1,2022,3,31,130,2513188493,31/03/2022,Harry Styles,17,4,24841,alto,3197174,403,198,863,46,
3841850,Si Quieren Frontear,3,2022,3,31,0,178512385,31/03/2022,De La Ghetto Duki Quevedo,1,2,884,baixo,3841850,14,0,11,0,0
1936946,Besharam Rang From Pathaan,6,2022,12,12,4,140187018,12/12/2022,VishalShekhar Shilpa Rao Caralisa Monteiro Kumaar Vishal Dadlani Shekhar Ravjiani,1,1,153,baixo,1936946,21,79,2,0,0
5191929,In My Head,1,2022,4,1,0,190981339,01/04/2022,Lil Tjay,1,2,1237,baixo,5191929,21,0,31,0,0
2142936,TUS LGR,2,2022,4,1,2,184622518,01/04/2022,Sech Mora,1,2,1340,baixo,2142936,23,16,9,0,5
7402588,LA INOCENTE,2,2022,4,1,37,477033549,01/04/2022,Feid Mora,1,3,2669,baixo,7402588,28,57,43,8,85
5073649,LET GO,1,2022,12,15,20,298063749,15/12/2022,Central Cee,2,3,2460,baixo,5073649,49,23,110,0,8
8001796,Marisola  Remix,5,2022,12,15,16,223582566,15/12/2022,Duki NICKI NICOLE Cris Mj Standly Stars Music Chile,1,2,1895,baixo,8001796,20,8,30,2,0
2733163,PLAYA DEL INGL,2,2022,12,15,15,221409663,15/12/2022,Myke Towers Quevedo,1,2,1765,baixo,2733163,30,15,34,2,47
5478299,MERCHO,3,2022,12,16,20,231332117,16/12/2022,Migrantes LiL CaKe Nico Valdi,1,2,1364,baixo,5478299,41,22,56,4,84
4031115,Bebe Dame,2,2022,12,16,22,367316268,16/12/2022,Fuerza Regida Grupo Frontera,1,3,897,baixo,4031115,27,129,21,7,111
8055412,LOVE DIVE,1,2022,4,5,8,305771063,05/04/2022,IVE,4,3,794,baixo,8055412,28,124,13,0,1
3108040,Still Life,1,2022,4,5,0,53909146,05/04/2022,BIGBANG,1,1,204,baixo,3108040,16,14,7,0,0
4557678,Chance,1,2022,4,6,0,89566512,06/04/2022,Paulo Londra,2,1,243,baixo,4557678,11,0,7,0,0
6130665,psychofreak feat WILLOW,2,2022,4,7,0,75476209,07/04/2022,Camila Cabello Willow,1,1,994,baixo,6130665,24,0,52,0,0
5279142,Ditto,1,2022,12,19,22,397582059,19/12/2022,NewJeans,6,3,1193,baixo,5279142,28,125,11,1,51
7653113,ceilings,1,2022,4,8,9,293186992,08/04/2022,Lizzy McAlpine,1,3,3357,baixo,7653113,67,55,48,0,6
5663428,First Class,1,2022,4,8,0,694525298,08/04/2022,Jack Harlow,3,4,9037,alto,5663428,163,32,137,15,12
7434389,Right On,1,2022,4,8,0,101780047,08/04/2022,Lil Baby,2,1,1162,baixo,7434389,31,9,15,0,1
6116514,Thats Hilarious,1,2022,4,8,2,146363130,08/04/2022,Charlie Puth,2,2,709,baixo,6116514,11,6,12,0,15
7477767,Evergreen You Didnt Deserve Me A,1,2022,4,8,0,227918678,08/04/2022,Omar Apollo,1,2,2618,baixo,7477767,70,0,49,0,0
2415106,Yandel 150,2,2022,12,20,38,585695368,20/12/2022,Yandel Feid,2,3,3745,baixo,2415106,47,74,80,14,194
6602768,Jhoome Jo Pathaan,6,2022,12,22,4,1365184,22/12/2022,Arijit Singh Vishal Dadlani Sukriti Kakar VishalShekhar Shekhar Ravjiani Kumaar,1,1,153,baixo,6602768,13,78,2,0,0
2339996,Gato de Noche,2,2022,12,22,30,304118600,22/12/2022,Nengo Flow Bad Bunny,1,3,2704,baixo,2339996,21,55,32,3,0
8024591,Sem Aliana no,2,2022,12,23,4,93587665,23/12/2022,MC Xenon Os Gemeos da Putaria,1,1,481,baixo,8024591,6,1,21,0,1
6744187,En Paris,2,2022,12,24,5,198275403,24/12/2022,El Chachito Junior H,1,2,411,baixo,6744187,3,31,2,1,0
5975489,ZOOM,1,2022,4,13,0,136996305,13/04/2022,Jessi,1,1,627,baixo,5975489,5,29,14,0,0
7173596,About Damn Time,1,2022,4,14,0,723894473,14/04/2022,Lizzo,2,4,9535,alto,7173596,242,49,272,21,24
5088165,Igualito a Mi Ap,2,2022,12,30,6,158950978,30/12/2022,Fuerza Regida Peso Pluma,1,2,278,baixo,5088165,8,84,5,1,4
2698226,Primera Cita,1,2022,4,20,27,77309611,20/04/2022,Carin Leon,1,1,278,baixo,2698226,6,40,6,6,202
5937798,Te Felicito,2,2022,4,21,9,606361689,21/04/2022,Shakira Rauw Alejandro,1,3,5132,baixo,5937798,124,66,212,13,1
6966778,PROVENZA,1,2022,4,21,34,885093467,21/04/2022,Karol G,4,4,6848,alto,6966778,114,104,147,11,20
1593131,Beautiful Girl,1,2022,4,22,4,160035717,22/04/2022,Luciano,1,2,744,baixo,1593131,16,11,18,0,0
7680579,Until I Found You with Em Beihold  Em Beihold Version,2,2022,4,22,30,600976848,22/04/2022,Em Beihold Stephen Sanchez,1,3,2921,baixo,7680579,60,96,71,0,115
8779560,Thousand Miles,1,2022,4,22,0,244741137,22/04/2022,The Kid Laroi,2,2,2148,baixo,8779560,52,9,46,0,1
6107898,Something in the Orange,1,2022,4,22,12,449701773,22/04/2022,Zach Bryan,1,3,3395,baixo,6107898,67,84,46,16,117
8297242,Slut Me Out,1,2022,4,22,4,190490915,22/04/2022,NLE Choppa,1,2,850,baixo,8297242,21,4,13,0,4
8272175,With you,2,2022,4,24,2,240580042,24/04/2022,HA SUNG WOON Jimin,1,2,358,baixo,8272175,4,35,11,1,1
4487193,Paulo Londra Bzrp Music Sessions Vol 23,2,2022,4,25,0,164163229,25/04/2022,Bizarrap Paulo Londra,1,2,954,baixo,4487193,19,0,7,0,0
3827734,WAIT FOR U feat Drake  Tems,3,2022,4,27,14,556585270,27/04/2022,Drake Future Tems,1,3,5694,baixo,3827734,128,84,75,0,35
3132809,No Se Va,1,2022,4,28,18,404887295,28/04/2022,Grupo Frontera,1,3,963,baixo,3132809,17,80,22,9,38
4627428,In The Stars,1,2022,4,29,8,382199619,29/04/2022,Benson Boone,1,3,2359,baixo,4627428,48,40,87,1,210
2442031,Honest feat Don Toliver,2,2022,4,29,0,106919680,29/04/2022,Justin Bieber Don Toliver,1,1,1394,baixo,2442031,26,1,17,0,0
1545230,PUFFIN ON ZOOTIEZ,1,2022,4,29,0,254218729,29/04/2022,Future,2,2,2401,baixo,1545230,28,42,23,0,0
6062396,That That prod  feat SUGA of BTS,2,2022,4,29,0,212109195,29/04/2022,PSY Suga,1,2,841,baixo,6062396,16,81,23,0,0
4566008,Afraid To Feel,1,2022,5,2,5,244790012,02/05/2022,LF System,1,2,6155,baixo,4566008,129,55,128,0,101
8654169,FEARLESS,1,2022,5,2,0,229497852,02/05/2022,LE SSERAFIM,2,2,656,baixo,8654169,18,75,9,0,0
8238387,Hold My Hand,1,2022,5,3,0,238350348,03/05/2022,Lady Gaga,2,2,2861,baixo,8238387,63,8,270,2,105
2786767,Un Ratito,1,2022,5,6,6,417230415,06/05/2022,Bad Bunny,19,3,1132,baixo,2786767,7,30,13,1,1
7321459,Vegas From the Original Motion Picture Soundtrack ELVIS,1,2022,5,6,0,448500832,06/05/2022,Doja Cat,6,3,4748,baixo,7321459,79,13,93,0,17
5848183,Andrea,2,2022,5,6,0,344055883,06/05/2022,Buscabulla Bad Bunny,1,3,1216,baixo,5848183,8,30,13,1,1
1621586,Efecto,1,2022,5,6,33,1047480053,06/05/2022,Bad Bunny,19,4,4081,alto,1621586,34,65,43,6,2
5617904,Me Fui de Vacaciones,1,2022,5,6,0,305650299,06/05/2022,Bad Bunny,19,3,1474,baixo,5617904,9,11,22,1,0
6339593,El Apag,1,2022,5,6,0,212351890,06/05/2022,Bad Bunny,19,2,1232,baixo,6339593,9,7,14,0,1
3341212,Party,2,2022,5,6,4,614555082,06/05/2022,Bad Bunny Rauw Alejandro,1,3,3260,baixo,3341212,38,64,37,3,36
4662762,Tarot,2,2022,5,6,20,608228647,06/05/2022,Bad Bunny Jhay Cortez,2,3,2531,baixo,4662762,27,77,22,2,0
8956923,Despus de la P,1,2022,5,6,0,461558540,06/05/2022,Bad Bunny,19,3,2280,baixo,8956923,27,44,24,0,5
2166194,Un Coco,1,2022,5,6,28,403231558,06/05/2022,Bad Bunny,19,3,1043,baixo,2166194,5,28,9,0,0
8457557,Un Verano Sin Ti,1,2022,5,6,1,283332261,06/05/2022,Bad Bunny,19,2,1021,baixo,8457557,8,12,9,0,0
2848319,Ensame,1,2022,5,6,3,279737940,06/05/2022,Bad Bunny,19,2,1131,baixo,2848319,7,25,12,0,0
6133453,Neverita,1,2022,5,6,30,671365962,06/05/2022,Bad Bunny,19,3,2645,baixo,6133453,20,64,35,6,0
3647986,Otro Atardecer,2,2022,5,6,7,319546754,06/05/2022,Bad Bunny The Mar,1,3,1704,baixo,3647986,10,30,13,0,33
6347306,Dua Lipa,1,2022,5,6,0,150500965,06/05/2022,Jack Harlow,3,2,2030,baixo,6347306,35,0,3,0,0
6322459,Titi Me Pregunt,1,2022,5,6,42,1264310836,06/05/2022,Bad Bunny,19,4,9300,alto,6322459,124,133,139,14,166
1459555,Moscow Mule,1,2022,5,6,33,909001996,06/05/2022,Bad Bunny,19,4,4731,alto,1459555,74,113,85,9,2
4940529,Agosto,1,2022,5,6,0,246127838,06/05/2022,Bad Bunny,19,2,911,baixo,4940529,6,20,8,0,0
7384134,Ojitos Lindos,2,2022,5,6,38,1133865788,06/05/2022,Bomba Estreo Bad B,1,4,6305,alto,7384134,71,113,99,13,28
1532080,Dos Mil 16,1,2022,5,6,3,338422004,06/05/2022,Bad Bunny,19,3,913,baixo,1532080,10,24,11,0,0
3331159,Me Porto Bonito,2,2022,5,6,43,1440757818,06/05/2022,Chencho Corleone Bad Bunny,1,4,9115,alto,3331159,104,120,141,26,49
2830739,I Tried to Tell Yall,2,2022,5,6,0,121077868,06/05/2022,Ugly Dray Tesla Jnr,1,1,1675,baixo,2830739,15,3,3,0,0
6107475,This Love Taylors Ve,1,2022,5,6,0,132171975,06/05/2022,Taylor Swift,34,1,1533,baixo,6107475,26,2,15,0,2
6402604,Thought You Should Know,1,2022,5,6,4,203221468,06/05/2022,Morgan Wallen,11,2,985,baixo,6402604,16,53,1,0,61
3122686,La Corriente,2,2022,5,6,8,479655659,06/05/2022,Tony Dize Bad Bunny,1,3,1822,baixo,3122686,8,25,18,1,0
4764570,Yo No Soy Celoso,1,2022,5,6,0,313113297,06/05/2022,Bad Bunny,19,3,1197,baixo,4764570,7,21,11,0,0
1633065,Aguacero,1,2022,5,6,0,283359161,06/05/2022,Bad Bunny,19,2,843,baixo,1633065,4,15,10,0,0
6509365,The Heart Part 5,1,2022,5,8,0,71423324,08/05/2022,Kendrick Lamar,12,1,2998,baixo,6509365,29,0,30,0,0
4528930,Cooped Up with Roddy Ricch,2,2022,5,12,0,271666301,12/05/2022,Post Malone Roddy Ricch,1,2,3027,baixo,4528930,42,28,43,0,0
8555295,Last Last,1,2022,5,12,12,293466523,12/05/2022,Burna Boy,2,3,4832,baixo,8555295,156,275,150,3,128
6177084,Father Time feat Sampha,2,2022,5,13,0,127309180,13/05/2022,Kendrick Lamar Sampha,1,1,3133,baixo,6177084,4,0,22,0,0
7556948,Crown,1,2022,5,13,0,42485571,13/05/2022,Kendrick Lamar,12,1,1505,baixo,7556948,2,0,10,0,0
1671724,Count Me Out,1,2022,5,13,0,126191104,13/05/2022,Kendrick Lamar,12,1,2745,baixo,1671724,3,7,13,0,1
3186172,Worldwide Steppers,1,2022,5,13,0,61739839,13/05/2022,Kendrick Lamar,12,1,1486,baixo,3186172,1,0,5,0,0
7513238,We Cry Together,2,2022,5,13,0,68895644,13/05/2022,Kendrick Lamar Taylour Paige,1,1,1645,baixo,7513238,4,1,6,0,0
1109166,N95,1,2022,5,13,0,301242089,13/05/2022,Kendrick Lamar,12,3,5659,baixo,1109166,52,16,65,0,206
4809507,En El Radio Un Cochinero,1,2022,5,13,0,164856284,13/05/2022,Victor Cibrian,1,2,520,baixo,4809507,5,36,1,0,0
2612867,Mother I Sober feat Beth Gibbons of Portishead,2,2022,5,13,0,33381454,13/05/2022,Kendrick Lamar Beth Gibbons,1,1,1895,baixo,2612867,3,0,2,0,0
1493023,Rich Spirit,1,2022,5,13,0,173702135,13/05/2022,Kendrick Lamar,12,2,3539,baixo,1493023,20,10,33,0,0
2645476,Tak Ingin Usai,1,2022,5,13,4,184807630,13/05/2022,Keisya Levronka,1,2,236,baixo,2645476,16,5,0,0,6
2861036,Silent Hill,2,2022,5,13,0,123216717,13/05/2022,Kendrick Lamar Kodak Black,1,1,3073,baixo,2861036,22,0,23,0,0
3575524,You Proof,1,2022,5,13,9,367814306,13/05/2022,Morgan Wallen,11,3,2174,baixo,3575524,37,88,9,0,14
3184472,United In Grief,1,2022,5,13,0,156898322,13/05/2022,Kendrick Lamar,12,2,2591,baixo,3184472,4,5,12,0,51
5264430,Rich  Interlude,1,2022,5,13,0,41210087,13/05/2022,Kendrick Lamar,12,1,1103,baixo,5264430,0,0,0,0,0
8555603,Die Hard,3,2022,5,13,0,237351106,13/05/2022,Kendrick Lamar Blxst Amanda Reifer,1,2,4697,baixo,8555603,38,13,32,0,0
6774092,Purple Hearts,3,2022,5,13,0,76831876,13/05/2022,Kendrick Lamar Ghostface Killah Summer Walker,1,1,2322,baixo,6774092,7,0,7,0,0
5087776,Mirror,1,2022,5,13,0,53603447,13/05/2022,Kendrick Lamar,12,1,1935,baixo,5087776,2,0,4,0,0
7762851,Savior,3,2022,5,13,0,86176890,13/05/2022,Kendrick Lamar Sam Dew Baby Keem,1,1,2308,baixo,7762851,9,0,8,0,0
4467778,I Aint Worried,1,2022,5,13,76,1085685420,13/05/2022,OneRepublic,2,4,9130,alto,4467778,241,127,458,37,332
5005107,Mr Morale,2,2022,5,13,0,58687425,13/05/2022,Kendrick Lamar Tanna Leone,1,1,1864,baixo,5005107,1,0,3,0,0
1713130,Auntie Diaries,1,2022,5,13,0,37778188,13/05/2022,Kendrick Lamar,12,1,1550,baixo,1713130,1,0,4,0,0
3635714,Savior  Interlude,1,2022,5,13,0,37091576,13/05/2022,Kendrick Lamar,12,1,1197,baixo,3635714,0,0,3,0,0
2226206,SUPERMODEL,1,2022,5,13,0,231657891,13/05/2022,Mne,4,2,2531,baixo,2226206,93,12,173,11,3
6046483,Pipoco,3,2022,5,20,4,191873381,20/05/2022,Melody Ana Castela Dj Chris No Beat,1,2,1199,baixo,6046483,22,2,65,1,3
1436447,Daylight,1,2022,5,20,0,290833204,20/05/2022,Harry Styles,17,3,2836,baixo,1436447,21,11,40,0,0
5154676,Matilda,1,2022,5,20,3,366214458,20/05/2022,Harry Styles,17,3,3326,baixo,5154676,29,10,79,0,0
4505539,Satellite,1,2022,5,20,5,311482393,20/05/2022,Harry Styles,17,3,3413,baixo,4505539,43,28,79,0,208
2079115,Keep Driving,1,2022,5,20,1,236060709,20/05/2022,Harry Styles,17,2,2120,baixo,2079115,8,1,18,0,0
4671002,Boyfriends,1,2022,5,20,0,137070925,20/05/2022,Harry Styles,17,1,1573,baixo,4671002,26,2,30,0,0
7543802,Daydreaming,1,2022,5,20,1,187703102,20/05/2022,Harry Styles,17,2,1938,baixo,7543802,15,1,23,0,0
7697062,Cinema,1,2022,5,20,0,189236868,20/05/2022,Harry Styles,17,2,2217,baixo,7697062,18,1,28,0,0
2307433,Little Freak,1,2022,5,20,0,273194684,20/05/2022,Harry Styles,17,2,2361,baixo,2307433,20,3,39,0,0
6193307,Love Of My Life,1,2022,5,20,0,233671263,20/05/2022,Harry Styles,17,2,1977,baixo,6193307,13,2,31,0,0
2135563,Late Night Talking,1,2022,5,20,8,743693613,20/05/2022,Harry Styles,17,4,7826,alto,2135563,166,42,199,16,58
7220913,La Llevo Al Cielo Ft engo F,4,2022,5,20,3,333146475,20/05/2022,Nengo Flow Anuel Aa Chris Jedi Chencho Corleone,1,3,3626,baixo,7220913,36,1,31,0,1
8507943,Grapejuice,1,2022,5,20,0,199587884,20/05/2022,Harry Styles,17,2,2008,baixo,8507943,7,1,15,0,0
1041777,Music For a Sushi Restaurant,1,2022,5,20,1,334733572,20/05/2022,Harry Styles,17,3,4595,baixo,1041777,80,11,66,0,1
1771212,Die Young feat 347aidan,2,2022,5,25,0,160845341,25/05/2022,Sleepy hallow 347aidan,1,2,930,baixo,1771212,19,0,15,0,0
3894522,La Bachata,1,2022,5,26,45,1214083358,26/05/2022,Manuel Turizo,1,4,7104,alto,3894522,139,111,161,15,210
3169976,Potion with Dua Lipa  Young Thug,3,2022,5,27,0,190625045,27/05/2022,Calvin Harris Dua Lipa Young Thug,1,2,4175,baixo,3169976,73,45,119,0,0
7503630,True Love,2,2022,5,27,0,194902696,27/05/2022,Kanye West XXXTENTACION,1,2,2196,baixo,7503630,23,1,44,1,0
1740150,Kahani Suno 20,1,2022,5,31,6,156777415,31/05/2022,Kaifi Khalil,1,2,164,baixo,1740150,1,10,1,0,1
5141433,Antes de Perderte,1,2022,6,2,8,157136970,02/06/2022,Duki,2,2,604,baixo,5141433,12,1,8,0,1
3786238,Nos Comemos feat Ozuna,2,2022,6,2,0,138334433,02/06/2022,Ozuna Tiago pzk,1,1,898,baixo,3786238,0,0,2,0,0
2939499,Ferxxo 100,1,2022,6,3,30,278920007,03/06/2022,Feid,8,2,1690,baixo,2939499,20,49,23,2,2
1912112,I Like You A Happier Song with Doja Cat,2,2022,6,3,14,609293408,03/06/2022,Post Malone Doja Cat,1,3,5455,baixo,1912112,94,21,80,15,38
3070266,Ai Preto,3,2022,6,3,4,176103902,03/06/2022,L7nnon DJ Biel do Furduncinho Bianca,1,2,976,baixo,3070266,28,0,54,0,0
4012549,Villano Antillano Bzrp Music Sessions Vol 51,2,2022,6,8,0,248511839,08/06/2022,Bizarrap Villano Antillano,1,2,1444,baixo,4012549,26,16,17,0,1
2230668,So Good,1,2022,6,9,0,91781263,09/06/2022,Halsey,1,1,1127,baixo,2230668,51,14,19,0,0
4618597,For Youth,1,2022,6,10,0,114546317,10/06/2022,BTS,8,1,344,baixo,4618597,5,40,12,0,0
5477581,Run BTS,1,2022,6,10,0,330881149,10/06/2022,BTS,8,3,758,baixo,5477581,5,132,17,0,3
6549461,Betty Get Money,1,2022,6,10,0,221752937,10/06/2022,Yung Gravy,1,2,2473,baixo,6549461,45,2,26,0,1
7688790,Cash In Cash Out,4,2022,6,10,0,136676504,10/06/2022,Pharrell Williams Tyler The Creator 21 Savage,1,1,2376,baixo,7688790,34,0,29,0,0
4845139,Born Singer,1,2022,6,10,0,79095270,10/06/2022,BTS,8,1,285,baixo,4845139,0,18,6,0,0
4070434,Yet To Come,1,2022,6,10,0,302006641,10/06/2022,BTS,8,3,887,baixo,4070434,32,110,26,0,0
2352439,KU LO SA  A COLORS SHOW,1,2022,6,10,8,222410722,10/06/2022,Oxlade,1,2,2243,baixo,2352439,117,72,107,1,7
8917301,Baile no Morro,3,2022,6,10,2,129314708,10/06/2022,Mc Vitin Da Igrejinha MC Tairon DJ Win,1,1,726,baixo,8917301,17,0,24,0,30
5409588,Numb,2,2022,6,10,2,295307001,10/06/2022,Marshmello Khalid,1,3,4072,baixo,5409588,107,76,86,1,9
2434062,Glimpse of Us,1,2022,6,10,6,988515741,10/06/2022,Joji,3,4,6597,alto,2434062,109,42,158,3,31
4130067,BOTA Baddest Of Them All  Edit,2,2022,6,15,6,244585109,15/06/2022,Interplanetary Criminal Eliza Rose,1,2,5368,baixo,4130067,102,53,113,12,0
8090551,ULTRA SOLO REMIX,5,2022,6,16,0,279717388,16/06/2022,De La Ghetto Feid Polima WestCoast Paloma Mami Pailita,1,2,2416,baixo,8090551,37,2,38,2,0
2773298,Dont You Worry,3,2022,6,16,0,240918092,16/06/2022,David Guetta Shakira Black Eyed Peas,1,2,2771,baixo,2773298,81,4,248,1,6
7531207,Massive,1,2022,6,17,0,195628667,17/06/2022,Drake,4,2,5390,baixo,7531207,66,89,61,0,11
6670857,Sticky,1,2022,6,17,0,191448892,17/06/2022,Drake,4,2,2877,baixo,6670857,38,105,25,0,2
3007244,Jimmy Cooks feat 21 Savage,2,2022,6,17,27,618885532,17/06/2022,Drake 21 Savage,8,3,6010,baixo,3007244,81,121,58,1,34
8121763,BREAK MY SOUL,1,2022,6,21,0,354614964,21/06/2022,Beyonc,3,3,10205,baixo,8121763,222,61,259,14,2
1532170,Poland,1,2022,6,23,0,115331792,23/06/2022,Lil Yachty,1,1,1646,baixo,1532170,38,0,24,0,0
7629327,POP,1,2022,6,24,0,213505179,24/06/2022,Nayeon,1,2,604,baixo,7629327,19,21,14,0,2
6191375,die first,1,2022,6,24,0,131746175,24/06/2022,Nessa Barrett,1,1,814,baixo,6191375,25,0,22,0,0
2577311,Left and Right Feat Jung Kook of BTS,3,2022,6,24,39,720434240,24/06/2022,Charlie Puth BTS Jung Kook,1,4,3149,alto,2577311,38,0,4,0,0
4334346,Bad Habit,1,2022,6,29,12,822633917,29/06/2022,Steve Lacy,3,4,8472,alto,4334346,155,72,131,16,29
6621439,Hot Shit feat Ye  Lil Durk,3,2022,7,1,0,85924992,01/07/2022,Kanye West Lil Durk Cardi B,1,1,1614,baixo,6621439,11,0,2,0,0
1769305,Casei Com a Putaria,3,2022,7,1,4,187701588,01/07/2022,MC Ryan SP Love Funk Mc Paiva ZS,1,2,678,baixo,1769305,0,0,30,0,0
5678676,MORE,1,2022,7,1,0,155795783,01/07/2022,jhope,1,2,582,baixo,5678676,6,52,11,0,0
4431554,Quevedo Bzrp Music Sessions Vol 52,2,2022,7,6,45,1356565093,06/07/2022,Bizarrap Quevedo,1,4,8764,alto,4431554,94,65,164,14,176
5565096,La Loto,3,2022,7,6,0,121189256,06/07/2022,Anitta Tini Becky G,1,1,1051,baixo,5565096,49,3,57,0,0
6286315,Normal,1,2022,7,8,36,459276435,08/07/2022,Feid,8,3,2553,baixo,6286315,47,66,45,5,6
8171348,Come Back Home  From Purple Hearts,1,2022,7,12,0,97610446,12/07/2022,Sofia Carson,1,1,590,baixo,8171348,28,67,195,0,0
4579313,2 Be Loved Am I Ready,1,2022,7,14,6,247689123,14/07/2022,Lizzo,2,2,3881,baixo,4579313,41,0,158,2,68
4890651,Nonsense,1,2022,7,15,27,342897938,15/07/2022,Sabrina Carpenter,1,3,2453,baixo,4890651,69,12,38,8,64
4758406,Static,1,2022,7,15,0,202452860,15/07/2022,Steve Lacy,3,2,1647,baixo,4758406,21,15,13,0,0
2489568,Stay With Me with Justin Timberlake Halsey  Pharrell,4,2022,7,15,0,123473120,15/07/2022,Calvin Harris Halsey Pharrell Williams Justin Timberlake,1,1,3291,baixo,2489568,54,6,124,1,0
3183051,golden hour,1,2022,7,15,36,751134527,15/07/2022,JVKE,2,4,4690,alto,3183051,70,58,109,18,230
3163708,Kesariya From Brahmastra,3,2022,7,17,6,366599607,17/07/2022,Pritam Arijit Singh Amitabh Bhattacharya,1,3,322,baixo,3163708,26,98,4,0,0
5898111,Here With Me,1,2022,7,17,23,635412045,17/07/2022,d4vd,2,3,3408,baixo,5898111,94,85,68,1,84
2865125,Doja,1,2022,7,20,44,482257456,20/07/2022,Central Cee,2,3,4409,baixo,2865125,57,44,183,1,11
5686736,GIVENCHY,1,2022,7,20,4,185236961,20/07/2022,Duki,2,2,650,baixo,5686736,13,18,12,0,0
8013969,Romantic Homicide,1,2022,7,20,23,681583126,20/07/2022,d4vd,2,4,2467,alto,8013969,82,55,50,0,9
1239958,TV,1,2022,7,21,2,338564981,21/07/2022,Billie Eilish,5,3,3142,baixo,1239958,68,89,65,0,25
3317105,Sin Se,2,2022,7,22,2,209106362,22/07/2022,Ovy On The Drums Quevedo,1,2,1128,baixo,3317105,18,10,13,1,1
6364406,El Rescate,2,2022,7,22,4,287278853,22/07/2022,Grupo Marca Registrada Junior H,1,2,540,baixo,6364406,10,43,3,1,0
1035366,LOKERA,3,2022,7,25,30,471819764,25/07/2022,Brray Rauw Alejandro Lyanno,1,3,3437,baixo,1035366,72,64,64,6,3
7517093,I AM,1,2023,4,10,15,123132751,10/04/2023,IVE,4,1,389,baixo,7517093,16,102,7,0,55
6720570,,1,2023,4,12,16,143573775,12/04/2023,YOASOBI,1,2,399,baixo,6720570,35,102,8,1,117
